"A10","14","J0099","CHARGEBACK CLEARING ACCOUNT             "
"D40","14","W0150","CORPORATE PURCHASING CARD DEFAULT PGM   "
"D40","14","W0199","CHARGEBACK CLEARING ACCOUNT             "
"D50","14","H01XX","FIXED ASSETS                            "
"D50","14","H0100","GENERAL FUND REVEUE                     "
"D50","14","H0101","ADMINISTRATIVE HEADQUARTERS             "
"D50","14","H0102","AIR OPERATIONS AND MAINTENANCE          "
"D50","14","H0103","ARMY OPERATIONS AND MAINTENANCE         "
"D50","14","H0104","CAPITAL APPROPRIATIONS                  "
"D50","14","H0105","STATE OPERATIONS                        "
"D50","14","H0106","MD EMERGENCY MANAGEMENT                 "
"D50","14","H0150","CORPORATE PURCHASING CARD DEFAULT       "
"D50","14","H0199","CLEARING ACCOUNT                        "
"D50","14","H02XX","FIXED ASSTES                            "
"D50","14","H0200","GENERAL FUND REVENUES                   "
"D50","14","H0201","GENERAL ADMINISTRATION                  "
"D50","14","H0202","PLANNING AND TRAINING OPERATIONS        "
"D50","14","H0203","RADIOLOGICAL CALIBRATION & MAINTENACE   "
"D50","14","H0225","CLEARING ACCOUNT                        "
"D50","14","H0250","CORPORATE PURCHASING CARD DEFAULT       "
"D50","14","H0299","CHARGEBACK CLEARING ACCOUNT             "
"D53","14","T00XX","FIXED ASSETS                            "
"D53","14","T0000","GENERAL FUND REVENUE                    "
"D53","14","T0001","GENERAL ADMINISTRATION                  "
"D53","14","T0002","MEIMSS MAJOR IT PROJECTS                "
"D53","14","T0025","CLEARING ACCOUNT                        "
"D53","14","T0050","CORPORATE PURCHASING CARD DEFAULT       "
"D53","14","T0099","CHARGEBACK CLEARING ACCOUNT             "
"D55","14","P00XX","FIXED ASSETS                            "
"D55","14","P0000","GENERAL FUND REVENUE                    "
"D55","14","P0001","SERVICE PROGRAM                         "
"D55","14","P0002","CEMETERY PROGRAM                        "
"D55","14","P0003","MEMORIALS AND MONUMENTS PROGRAM         "
"D55","14","P0004","CEMETERY PROGRAM - CAPITAL APPROPRIATION"
"D55","14","P0005","CHARLOTTE HALL                          "
"D55","14","P0006","CAPITAL APPROPRIATION                   "
"D55","14","P0008","EXECUTIVE DIRECTION                     "
"D55","14","P0011","OUTREACH AND ADVOCACY                   "
"D55","14","P0050","CORPORATE PURCHASING CARD DEFAULT ACCT  "
"D55","14","P0099","CHARGEBACK CLEARING ACCOUNT             "
"D60","14","A10XX","FIXED ASSETS                            "
"D60","14","A1000","GENERAL FUND REVENUE                    "
"D60","14","A1001","STATE ARCHIVES                          "
"D60","14","A1002","ARTISTIC PROPERTIES COMMISSION          "
"D60","14","A1025","CLEARING ACCOUNT                        "
"D60","14","A1041","MORRIS L. RADOFF MEMORIAL FUND          "
"D60","14","A1042","ARCHIVES FUND                           "
"D60","14","A1043","ARCHIVES ENDOWMENT                      "
"D60","14","A1044","ELLEFSON ENDOWMENT FUND                 "
"D60","14","A1045","ALBERT C RITCHIE MEMORIAL FUND          "
"D60","14","A1050","CORPORATE PURCHASING CARD DEFAULT       "
"D60","14","A1099","CHARGEBACK CLEARING ACCOUNT             "
"D70","14","J0000","GENERAL FUND REVENUE                    "
"D70","14","J0027","CLEARING ACCOUNT                        "
"D78","14","Y0101","MARYLAND HEALTH BENEFIT EXCHANGE        "
"D78","14","Y0102","MAJOR INFORMATION TECHNOL DEVELOP PROJS "
"D78","14","Y0125","CLEARING ACCOUNT                        "
"D78","14","Y0137","FEDERAL FUND HOLDING ACCOUNT            "
"D78","14","Y0141","SMALL BUSINESS (SHOP) EXCHANGE          "
"D78","14","Y0142","INDIVIDUAL EXCHANGE                     "
"D78","14","Y0143","MD CHILDREN HEALTH INSURANCE PROGRAM    "
"D78","14","Y0150","PURCHASING CARD CLEARING ACCOUNT        "
"D78","14","Y0199","CHARGEBACK CLEARING ACCOUNT             "
"D79","14","Z02XX","FIXED ASSETS                            "
"D79","14","Z0201","MHIP HIGH-RISK POOLS                    "
"D79","14","Z0202","SENIOR PRESCRIPTION DRUG ASSISTANCE PGM "
"D79","14","Z0250","CORPORATE PURCHASING CARD DEFAULT ACCT  "
"D79","14","Z0299","CLEARING ACCOUNT                        "
"D80","14","Z01XX","FIXED ASSETS                            "
"D80","14","Z0100","GENERAL FUND REVENUES                   "
"D80","14","Z0101","MARYLAND INSURANCE ADMINISTRATION       "
"D80","14","Z0102","MAJOR INFO. TECHNOLOGY DEVELOPMENT PROJ."
"D80","14","Z0103","LIFE & HEALTH                           "
"D80","14","Z0104","PROPERTY AND CASUALTY                   "
"D80","14","Z0105","RATE STABILIZATION FUND                 "
"D80","14","Z0125","CLEARING ACCOUNT                        "
"D80","14","Z0130","PEOPLE'S INSURANCE COUNSEL FUND REVENUE "
"D80","14","Z0150","CORPORATE PURCHASING CARD DEFAULT ACCT  "
"D80","14","Z0199","CLEARING ACCOUNT                        "
"D80","14","Z0201","MARYLAND HEALTH INSURANCE PLAN          "
"D80","14","Z0202","SENIOR PRESCRIPTION DRUG ASSISTANCE PROG"
"D90","14","U00XX","FIXED ASSETS                            "
"D90","14","U0000","GENERAL FUND REVENUE                    "
"D90","14","U0001","CPPDA - PROGRAM                         "
"D90","14","U0002","PRESERVATION & DEVELOPMENT-CAPITAL APPRO"
"D90","14","U0050","CORPORATE PURCHASING CARD DEFAULT ACCT  "
"D90","14","U0099","CHARGEBACK CLEARING ACCOUNT             "
"D99","14","A11XX","FIXED ASSETS                            "
"D99","14","A1100","GENERAL FUND REVENUE                    "
"D99","14","A1101","OFFICE OF ADMINISTRATIVE HEARINGS       "
"D99","14","A1125","CLEARING ACCOUNT                        "
"D99","14","A1199","CHARGEBACK CLEARING ACCOUNT             "
"E00","14","A01XX","FIXED ASSETS                            "
"E00","14","A0100","GENERAL FUND REVENUE                    "
"E00","14","A0101","EXECUTIVE DIRECTION                     "
"E00","14","A0102","FINANCIAL AND SUPPORT SERVICES          "
"E00","14","A0125","CLEARING ACCOUNT                        "
"E00","14","A0150","CORPORATE PURCHASING CARD DEFAULT       "
"E00","14","A0199","CHARGEBACK CLEARING ACCOUNT             "
"E00","14","A02XX","FIXED ASSETS                            "
"E00","14","A0200","GENERAL FUND REVENUE                    "
"E00","14","A0201","ACCOUNTING CONTROL AND REPORTING        "
"E00","14","A0222","CPC PAYMENTS TO BANK OF AMERICA         "
"E00","14","A0223","CPC BOA UNIDENTIFIED CHARGES AND FEES   "
"E00","14","A0224","BWH ESCROW ACCOUNT                      "
"E00","14","A0225","CLEARING ACCOUNT                        "
"E00","14","A0226","AUTOMOBILE PURCHASE CLEARING ACCOUNT    "
"E00","14","A0227","CORPORATE PURCHASING CARD ACCOUNT       "
"E00","14","A0228","CORPORATE PURCHASING FEES & UNIDENTIFIED"
"E00","14","A0229","STATE VENDORS-TAX INDEBTEDNESS CNTL ACCT"
"E00","14","A0230","TREASURY OFFSET PROGRAM(TOP) CAPTURE ACC"
"E00","14","A0241","VENDOR ESCROW ACCOUNT                   "
"E00","14","A0299","CHARGEBACK CLEARING ACCOUNT             "
"E00","14","A03XX","FIXED ASSETS                            "
"E00","14","A0300","GENERAL FUND REVENUE                    "
"E00","14","A0301","ESTIMATING OF REVENUES                  "
"E00","14","A0399","CHARGEBACK CLEARING ACCOUNT             "
"E00","14","A04XX","FIXED ASSETS                            "
"E00","14","A0400","GENERAL FUND REVENUE                    "
"E00","14","A0401","REVENUE ADMINISTRATION                  "
"E00","14","A0402","INFORMATION TECHNOLOGY DEV PROJECTS     "
"E00","14","A0425","CLEARING ACCOUNT- TIRE FEE              "
"E00","14","A0427","TREASURY OFFSET PROGRAM(TOP) ESCROW ACCT"
"E00","14","A0428","LIABILITY OFFSET CLEARING ACCOUNT       "
"E00","14","A0430","SCRAP TIRE RECYCLING FUND ACCOUNT       "
"E00","14","A0431","MD TAX AMNESTY RESERVE FUND             "
"E00","14","A0432","BAY RESTORATION FUND- WASTEWATER        "
"E00","14","A0433","BAY RESTORATION FUND- SEPTIC            "
"E00","14","A0434","MOTOR FUEL TAX CLEARING ACCOUNT         "
"E00","14","A0435","ALCOHOL & TOBACCO TAX REVENUE           "
"E00","14","A0437","UNDISTRIBUTED RECEIPTS                  "
"E00","14","A0439","TAX SURCHARGE CLEARING ACCOUNT          "
"E00","14","A0441","LOCAL INCOME TAX FUND ACCOUNT           "
"E00","14","A0442","FAIR CAMPAIGN CONTRIBUTION FUND ACCOUNT "
"E00","14","A0443","CHESAPEAKE BAY ENDANGERED SPECIES       "
"E00","14","A0444","LOCAL ADMISSIONS TAX FUND ACCOUNT       "
"E00","14","A0445","COUNTY GRANT PROGRAM                    "
"E00","14","A0446","MARYLAND EDUCATION TRUST FUND           "
"E00","14","A0450","AGRICULTURE TRANSFER TAX                "
"E00","14","A0499","CHARGEBACK CLEARING ACCOUNT             "
"E00","14","A05XX","FIXED ASSETS                            "
"E00","14","A0500","GENERAL FUND REVENUE                    "
"E00","14","A0501","COMPLIANCE ADMINISTRATION               "
"E00","14","A0525","CLEARING ACCOUNT                        "
"E00","14","A0527","TAX OFFSET ESCROW ACCOUNT               "
"E00","14","A0528","LIABILITY OFFSET CANCELLATION CLEARING  "
"E00","14","A0530","SHARE OF UNCLAIMED & ABANDONED PROPERTY "
"E00","14","A0537","UNDISTRIBUTED RECEIPTS                  "
"E00","14","A0539","UNIVERSAL SERVICE TRUST FUND SURCH ACCT "
"E00","14","A0541","TAX COLLATERAL DEPOSIT ACCOUNT          "
"E00","14","A0542","ADMISSIONS AND AMUSEMENT                "
"E00","14","A0599","CHARGE BACK CLEARING ACCOUNT            "
"E00","14","A06XX","FIXED ASSETS                            "
"E00","14","A0600","GENERAL FUND REVENUE                    "
"E00","14","A0601","FIELD ENFORCEMENT ADMINISTRATION        "
"E00","14","A07XX","FIXED ASSETS                            "
"E00","14","A0700","GENERAL FUND REVENUE                    "
"E00","14","A0701","MOTOR FUEL"
"E00","14","A0725","CLEARING ACCOUNT                        "
"E00","14","A0726","LICENSE AND PERMIT FEE ESCROW ACCOUNT   "
"E00","14","A0730","SHARE OF ALCOHOLIC BEVERAGES EXCISE TAX "
"E00","14","A0731","SHARE OF TOBACCO TAX                    "
"E00","14","A0732","SHARE OF BEER TAX                       "
"E00","14","A0742","ESCROW ACCOUNT                          "
"E00","14","A0799","CHARGEBACK CLEARING ACCOUNT             "
"E00","14","A08XX","FIXED ASSETS                            "
"E00","14","A0800","GENERAL FUND REVENUE                    "
"E00","14","A0801","MOTOR FUEL TAX ADMINISTRATION           "
"E00","14","A0825","CLEARING ACCOUNT                        "
"E00","14","A0826","LIABILITY OFFSET CLEARING ACCOUNT       "
"E00","14","A0830","ENERGY OVERCHARGE RESTITUTION TRUST FUND"
"E00","14","A0834","UNALLOCATED RECEIPTS                    "
"E00","14","A0839","AVIATION FUEL TAX ACCT - DOT CONTROL    "
"E00","14","A0843","MFTU SECURITY DEPOSIT ACCOUNT           "
"E00","14","A0899","CHARGEBACK CLEARING ACCOUNT             "
"E00","14","A09XX","FIXED ASSETS                            "
"E00","14","A0900","GENERAL FUND REVENUE                    "
"E00","14","A0901","PAYROLL MANAGEMENT                      "
"E00","14","A0925","CLEARING ACCOUNT                        "
"E00","14","A0926","PAYROLL DEDUCTIONS REVOLVING ACCOUNT    "
"E00","14","A0927","EMPLOYER'S FRINGE BENEFITS COST ACCOUNT "
"E00","14","A0928","FAILED DIRECT DEPOSTI REVOLVING ACCT    "
"E00","14","A0929","PAYROLL RECOVERY REVOLVING ACCOUNT      "
"E00","14","A0941","UNDELIVERED SALARY ACCOUNT              "
"E00","14","A0999","CHARGEBACK CLEARING ACCOUNT             "
"E00","14","A10XX","FIXED ASSETS                            "
"E00","14","A1000","GENERAL FUND REVENUE                    "
"E00","14","A1001","ANNAPOLIS DATA CENTER OPERATIONS        "
"E00","14","A1002","COMPTROLLER IT SERVICES                 "
"E00","14","A1003","MARYLAND INTEGRATED TAX SYSTEM ADMIN CTR"
"E00","14","A1025","CLEARING ACCOUNT                        "
"E00","14","A1099","CHARGE BACK CLEARING ACCOUNT            "
"E00","14","E0525","CLEARING ACCOUNT                        "
"E20","14","B01XX","FIXED ASSETS                            "
"E20","14","B0100","GENERAL FUND REVENUE                    "
"E20","14","B0101","TREASURY MANAGEMENT                     "
"E20","14","B0125","CLEARING ACCOUNT                        "
"E20","14","B0126","CLEARING ACCOUNT UNIDENTIFIED CHECKS    "
"E20","14","B0128","ACH FAILED TRANSACTIONS ACCOUNT         "
"E20","14","B0129","BANK TRANSFER CLEARING ACCOUNT          "
"E20","14","B0130","CMIA INTEREST                           "
"E20","14","B0140","LINK DEPOSITS                           "
"E20","14","B0142","UNPRESENTED CHECKS FUND ACCOUNT         "
"E20","14","B0145","UNPRESENTED BONDS & COUPONS PAYABLE ACCT"
"E20","14","B0146","UNDELIVERABLE CHECKS FUND ACCOUNT       "
"E20","14","B0147","LEASE PURCHASE                          "
"E20","14","B0150","T-RECS"
"E20","14","B0151","T-RECS"
"E20","14","B0152","T-RECS"
"E20","14","B0160","BANK RECONCILIATION ACCOUNT             "
"E20","14","B0199","CHARGEBCK CLEARING ACCOUNT              "
"E20","14","B0201","INSURANCE MANAGEMENT                    "
"E20","14","B0202","INSURANCE COVERAGE                      "
"E20","14","B0225","CLEARING ACCOUNT                        "
"E20","14","B0244","STATE INSURANCE TRUST FUND ACCOUNT      "
"E20","14","B0299","CHARGEBACK CLEARING ACCOUNT             "
"E20","14","B0301","BOND SALE EXPENSES                      "
"E20","14","B0540","MARYLAND HEALTH CARE TRUST              "
"E50","14","C00XX","FIXED ASSETS                            "
"E50","14","C0000","GENERAL FUND REVENUE                    "
"E50","14","C0001","OFFICE OF THE DIRECTOR                  "
"E50","14","C0002","REAL PROPERTY VALUATION                 "
"E50","14","C0004","OFFICE OF INFORMATION TECHNOLOGY        "
"E50","14","C0005","BUSINESS PROPERTY VALUATION             "
"E50","14","C0006","TAX CREDIT PAYMENTS                     "
"E50","14","C0008","PROPERTY TAX CREDIT PROGRAMS            "
"E50","14","C0009","MAJOR INFORMATION TECHNOLOGY PROJECTS   "
"E50","14","C0010","CHARTER UNIT                            "
"E50","14","C0025","CLEARING ACCOUNT                        "
"E50","14","C0030","RECORDATION TAX - UCC                   "
"E50","14","C0034","CASH / CREDIT CARD                      "
"E50","14","C0035","CHARTER REVENUES HOLDING ACCOUNT        "
"E50","14","C0037","CORPORATE RECEIPTS                      "
"E50","14","C0041","RECORDATION TAX                         "
"E50","14","C0042","LOCAL TRANSFER TAX                      "
"E50","14","C0050","CORPORATE PURCHASING CARD DEFAULT ACCT  "
"E50","14","C0099","CHARGEBACK CLEARING ACCOUNT             "
"E75","14","D0000","GENERAL FUND REVENUE                    "
"E75","14","D0001","ADMINISTRATION AND OPERATIONS           "
"E75","14","D0002","VLT OPERATIONS                          "
"E75","14","D0025","CLEARING ACCOUNT                        "
"E75","14","D0030","CONTRACTOR'S ESCROW ACCOUNT             "
"E75","14","D0031","CONTRACTOR'S ESCROW ACCT(THIRD PARTIES) "
"E75","14","D0045","DAILY LOTTERY GAME ACCOUNT              "
"E75","14","D0099","CHARGEBACK CLEARING ACCOUNT             "
"E80","14","E00XX","FIXED ASSETS                            "
"E80","14","E0001","PROPERTY TAX ASSESSMENT APPEALS BOARDS  "
"E80","14","E0050","CORPORATE PURCHASING CARD DEFAULT       "
"E80","14","E0099","CHARGEBACK CLEARING-STO                 "
"E90","14","B0000","REGISTERS OF WILLS                      "
"E90","14","B0099","CHARGE BACK CLEARING ACCOUNT            "
"E90","14","B01XX","FIXED ASSETS                            "
"E90","14","B0100","GENERAL FUND REVENUE                    "
"E90","14","B0109","OPERATING ACCOUNT                       "
"E90","14","B02XX","FIXED ASSETS                            "
"E90","14","B0200","GENERAL FUND REVENUE                    "
"E90","14","B0209","OPERATING ACCOUNT                       "
"E90","14","B03XX","FIX ASSETS                              "
"E90","14","B0300","GENERAL FUND REVENUE                    "
"E90","14","B0309","OPERATING ACCOUNT                       "
"E90","14","B04XX","FIXED ASSETS                            "
"E90","14","B0400","GENERAL FUND REVENUE                    "
"E90","14","B0409","OPERATING ACCOUNT                       "
"E90","14","B05XX","FIXED ASSETS                            "
"E90","14","B0500","GENERAL FUND REVENUE                    "
"E90","14","B0509","OPERATING ACCOUNT                       "
"E90","14","B06XX","FIXED ASSETS                            "
"E90","14","B0600","GENERAL FUND REVENUE                    "
"E90","14","B0609","OPERATING ACCOUNT                       "
"E90","14","B07XX","FIXED ASSETS                            "
"E90","14","B0700","GENERAL FUND REVENUE                    "
"E90","14","B0709","OPERATING ACCOUNT                       "
"E90","14","B08XX","FIXED ASSETS                            "
"E90","14","B0800","GENERAL FUND REVENUE                    "
"E90","14","B0809","OPERATING ACCOUNT                       "
"E90","14","B09XX","FIXED ASSETS                            "
"E90","14","B0900","GENERAL FUND REVENUE                    "
"E90","14","B0909","OPERATING ACCOUNT                       "
"E90","14","B10XX","FIXED ASSETS                            "
"E90","14","B1000","GENERAL FUND REVENUE                    "
"E90","14","B1009","OPERATING ACCOUNT                       "
"E90","14","B11XX","FIXED ASSETS                            "
"E90","14","B1100","GENERAL FUND REVENUE                    "
"E90","14","B1109","OPERATING ACCOUNT                       "
"E90","14","B12XX","FIXED ASSETS                            "
"E90","14","B1200","GENERAL FUND REVENUE                    "
"E90","14","B1209","OPERATING ACCOUNT                       "
"E90","14","B13XX","FIXED ASSETS                            "
"E90","14","B1300","GENERAL FUND REVENUE                    "
"E90","14","B1309","OPERATING ACCOUNT                       "
"E90","14","B14XX","FIXED ASSETS                            "
"E90","14","B1400","GENERAL FUND REVENUE                    "
"E90","14","B1409","OPERATING ACCOUNT                       "
"E90","14","B15XX","FIXED ASSETS                            "
"E90","14","B1500","GENERAL FUND REVENUE                    "
"E90","14","B1509","OPERATING ACCOUNT                       "
"E90","14","B16XX","FIXED ASSETS                            "
"E90","14","B1600","GENERAL FUND REVENUE                    "
"E90","14","B1609","OPERATING ACCOUNT                       "
"E90","14","B17XX","FIXED ASSETS                            "
"E90","14","B1700","GENERAL FUND REVENUE                    "
"E90","14","B1709","OPERATING ACCOUNT                       "
"E90","14","B18XX","FIXED ASSETS                            "
"E90","14","B1800","GENERAL FUND REVENUE                    "
"E90","14","B1809","OPERATING ACCOUNT                       "
"E90","14","B19XX","FIXED ASSETS                            "
"E90","14","B1900","GENERAL FUND REVENUE                    "
"E90","14","B1909","OPERATING ACCOUNT                       "
"E90","14","B20XX","FIXED ASSETS                            "
"E90","14","B2000","GENERAL FUND REVENUE                    "
"E90","14","B2009","OPERATING ACCOUNT                       "
"E90","14","B21XX","FIXED ASSETS                            "
"E90","14","B2100","GENERAL FUND REVENUE                    "
"E90","14","B2109","OPERATING ACCOUNT                       "
"E90","14","B22XX","FIXED ASSETS                            "
"E90","14","B2200","GENERAL FUND REVENUE                    "
"E90","14","B2209","OPERATING ACCOUNT                       "
"E90","14","B23XX","FIXED ASSETS                            "
"E90","14","B2300","GENERAL FUND REVENUE                    "
"E90","14","B2309","OPERATING ACCOUNT                       "
"E90","14","B24XX","FIXED ASSETS                            "
"E90","14","B2400","GENERAL FUND REVENUE                    "
"E90","14","B2409","OPERATING ACCOUNT                       "
"E90","14","B2509","REGISTERS IT SERVICES                   "
"E90","14","D2400","GENERAL FUND                            "
"E90","14","G0001","SUPPLEMENT FOR REGISTERS OF WILLS       "
"E90","14","G0099","CHARGEBACK CLEARING ACCOUNT ROW         "
"E93","14","D2400","SHERIFF OF BALTIMORE CITY               "
"F10","14","A01XX","FIXED ASSETS                            "
"F10","14","A0100","GENERAL FUND REVENUE                    "
"F10","14","A0101","EXECUTIVE DIRECTION                     "
"F10","14","A0102","FINANCE AND ADMINISTRATION              "
"F10","14","A0103","CENTRAL COLLECTION UNIT                 "
"F10","14","A0104","DIVISION OF PROCUREMENT POLICY & ADMINIS"
"F10","14","A0125","CLEARING ACCOUNT                        "
"F10","14","A0141","CLEARING ACCOUNT                        "
"F10","14","A0199","CHARGEBACK CLEARING ACCOUNT             "
"F10","14","A02XX","FIXED ASSETS                            "
"F10","14","A0200","GENERAL FUND REVENUE                    "
"F10","14","A0201","EXECUTIVE DIRECTION                     "
"F10","14","A0202","EMPLOYEE BENEFITS                       "
"F10","14","A0204","DIVISION OF PERSONNEL SERVICES          "
"F10","14","A0205","EMPLOYEE DEVELOPMENT AND TRAINING       "
"F10","14","A0206","SALARY ADMINISTRATION AND CLASSIFICATION"
"F10","14","A0207","RECRUITMENT AND EXAMINATION             "
"F10","14","A0208","STATEWIDE EXPENSES                      "
"F10","14","A0225","CLEARING ACCOUNT                        "
"F10","14","A0230","PREMIUM DISTRIBUTION ACCOUNT            "
"F10","14","A0240","HEALTH INSURANCE ACCOUNT                "
"F10","14","A0241","HEALTH INSURANCE ACCOUNT-SAT AGY        "
"F10","14","A0242","RETIREES' HEALTH INSURANCE SUBSIDY ACCT "
"F10","14","A0243","RETIREES' HEALTH INSURANCE SUBSIDY ACCT "
"F10","14","A0244","VISION CARE ACCOUNT                     "
"F10","14","A0245","PRESCRIPTION PLAN ACCOUNT               "
"F10","14","A0246","FLEXIBLE BENEFIT ACCOUNT                "
"F10","14","A0247","LONG TERM CARE ACCOUNT                  "
"F10","14","A0248","DENTAL CARE ACCOUNT                     "
"F10","14","A0249","COBRA                                   "
"F10","14","A0250","CONTRACTUAL EMPLOYEES ACCOUNT           "
"F10","14","A0252","PERSONAL ACCIDENT AND DISMEMBERMENT INS "
"F10","14","A0253","ST EMPEE/RTREE HEALTH & WELFARE BENEFITS"
"F10","14","A0254","TERM LIFE INSURANCE                     "
"F10","14","A0255","LAWS ACCOUNT                            "
"F10","14","A0260","SOCIAL SECURITY COORDINATION            "
"F10","14","A0299","CHARGEBACK CLEARING ACCOUNT             "
"F10","14","A04XX","FIXED ASSETS                            "
"F10","14","A0400","GENERAL FUND REVENUE                    "
"F10","14","A0401","STATE CHIEF OF INFORMATION TECHNOLOGY   "
"F10","14","A0402","ENTERPRISE INFORMATION SYSTEMS          "
"F10","14","A0403","APPLICATION SYSTEMS MANAGEMENT          "
"F10","14","A0404","NETWORKS DIVISION                       "
"F10","14","A0405","STRATEGIC PLANNING                      "
"F10","14","A0406","MAJOR INFORMATION TECH DEV PROJECTS     "
"F10","14","A0407","WEB SYSTEMS                             "
"F10","14","A0409","TELECOMMUNICATIONS ACCESS OF MARYLAND   "
"F10","14","A0425","CLEARING ACCOUNT                        "
"F10","14","A0499","CHARGEBACK CLEARING ACCOUNT             "
"F10","14","A0500","GENERAL FUND REVENUE                    "
"F10","14","A0501","BUDGET ANALSIS AND FORMULATION          "
"F10","14","A0525","CLEARING ACCOUNT                        "
"F10","14","A0599","CHARGEBACK CLEARING ACCOUNT             "
"F10","14","A0600","GENERAL FUND REVENUE                    "
"F10","14","A0601","CAPITAL BUDGET ANALYSIS AND FORMULATION "
"F10","14","A0625","CLEARING ACCOUNT                        "
"F10","14","A0699","CHARGEBACK CLEARING ACCOUNT             "
"F50","14","A0101","MAJOR INFORMATION TECH DEV PROJECT FUND "
"F50","14","B04XX","FIXED ASSETS                            "
"F50","14","B0400","GENERAL FUND REVENUE                    "
"F50","14","B0401","STATE CHIEF OF INFORMATION TECHNOLOGY   "
"F50","14","B0402","ENTERPRISE INFORMATION SYSTEMS          "
"F50","14","B0403","APPLICATION SYSTEMS MANAGEMENT          "
"F50","14","B0404","NETWORKS DIVISION                       "
"F50","14","B0405","STRATEGIC PLANNING                      "
"F50","14","B0406","MAJOR INFORMATION TECH DEV PROJECTS     "
"F50","14","B0407","WEB SYSTEMS                             "
"F50","14","B0409","TELECOMMUNICATIONS ACCESS OF MARYLAND   "
"F50","14","B0410","CAPITAL APPROPRIATION                   "
"F50","14","B0425","CLEARING ACCOUNT                        "
"F50","14","B0450","CORPORATE PURCHASE CARD DEFAULT ACCOUNT "
"F50","14","B0499","CHARGEBACK CLEARING ACCOUNT             "
"G20","14","J01XX","FIXED ASSETS                            "
"G20","14","J0100","GENERAL FUND REVENUE                    "
"G20","14","J0101","STATE RETIREMENT AGENCY                 "
"G20","14","J0102","MAJOR INFORMATION TECHNOLOGY DEVELOPMENT"
"G20","14","J0125","CLEARING ACCOUNT                        "
"G20","14","J0141","EXTERNAL MANAGEMENT FEES ACCOUNT        "
"G20","14","J0142","POSTRETIREMENT HEALTH BENEFITS TRUST FD "
"G20","14","J0190","EQUITY ACCOUNT                          "
"G20","14","J0199","CHARGEBACK CLEARING ACCOUNT             "
"G50","14","L00XX","FIXED ASSETS                            "
"G50","14","L0000","GENERAL FUND REVENUE                    "
"G50","14","L0001","SUPPLEMENTAL RETIREMENT BOARD AND STAFF "
"G50","14","L0025","CLEARING ACCOUNT                        "
"G50","14","L0050","CORPORATE PURCHASING CARD DEFAULT ACCT  "
"G50","14","L0099","CHARGEBACK CLEARING ACCOUNT             "
"G99","14","G0000","GENERAL FUND REVENUE                    "
"G99","14","G0026","CLEARING ACCOUNT                        "
"H00","14","A01XX","FIXED ASSETS                            "
"H00","14","A0100","GENERAL FUND REVENUE                    "
"H00","14","A0101","EXECUTIVE DIRECTION                     "
"H00","14","A0102","ADMINISTRATION                          "
"H00","14","A0103","MAJOR IT DEVELOPMENT PROJECTS           "
"H00","14","A0125","OFFICE OF THE SECRETARY CLEARING        "
"H00","14","A0126","SECURITY DEPOSITS WITH INTEREST         "
"H00","14","A0127","SECURITY DEPOSITS WITHOUT INTEREST      "
"H00","14","A0128","RENTAL PAYMENTS - ESCROW ACCOUNT        "
"H00","14","A0129","CONSTRUCTION - ESCROW ACCOUNT           "
"H00","14","A0150","CORPORATE PURCHASING CARD DEFAULT       "
"H00","14","A0155","E-COMMERCE CPC DEFAULT                  "
"H00","14","A0199","OFFICE OF THE SECRETARY CB CLEARING     "
"H00","14","B01XX","FIXED ASSETS                            "
"H00","14","B0100","GENERAL FUND REVENUE                    "
"H00","14","B0101","FACILITIES SECURITY                     "
"H00","14","B0102","OFFICE OF FINANCE AND ADMINISTRATION    "
"H00","14","B0199","OFFICE OF FINANCE AND ADMIN CB CLEARING "
"H00","14","C01XX","FIXED ASSETS                            "
"H00","14","C0100","GENERAL FUND REVENUE                    "
"H00","14","C0101","FACILITIES OPERATION AND MAINTENANCE    "
"H00","14","C0102","MAINTENANCE OF WOODSTOCK CENTER         "
"H00","14","C0103","WOODSTOCK CENTER-CAPITAL APPROPRIATION  "
"H00","14","C0104","SARATOGA STATE CENTER- CAP APPROPRIATION"
"H00","14","C0105","REIMBURSABLE LEASE MANAGEMENT           "
"H00","14","C0106","SURPLUS PROPERTY FACILITIES OPERATION & "
"H00","14","C0107","PARKING FACILITIES                      "
"H00","14","C0199","FACILITIES OPER AND MAINT CB CLEARING   "
"H00","14","D01XX","FIXED ASSETS                            "
"H00","14","D0100","GENERAL FUND REVENUE                    "
"H00","14","D0101","PROCUREMENT AND LOGISTICS               "
"H00","14","D0125","OFF OF PROCUREMENT AND LOG CB CLEARING  "
"H00","14","D0199","OFFICE OF PROCURE AND LOG CB CLEARING   "
"H00","14","E01XX","FIXED ASSETS                            "
"H00","14","E0100","GENERAL FUND REVENUE                    "
"H00","14","E0101","REAL ESTATE MANAGEMENT                  "
"H00","14","E0199","OFFICE OF REAL ESTATE CB CLEARING       "
"H00","14","F01XX","FIXED ASSETS                            "
"H00","14","G01XX","FIXED ASSETS                            "
"H00","14","G0100","GENERAL FUND REVENUE                    "
"H00","14","G0101","FACILITIES PLANNING"
"H00","14","G0199","FACLTS PLNNNG"
"J01","14","A01XX","FIXED ASSETS                            "
"J01","14","A0100","GENERAL FUND REVENUE                    "
"J01","14","A0101","EXECUTIVE DIRECTION                     "
"J01","14","A0102","OPERATING GRANTS IN AID                 "
"J01","14","A0103","FACILITIES AND CAPITAL EQUIPMENT        "
"J01","14","A0104","WMATA - OPERATING                       "
